CID,SMILES,Predicted_IE,repeat,3D_conformer,MolWt,LogP,TPSA,HBA,HBD,NumAtoms,NumRings,Formula,Predicted_LD50_log10,Predicted_LD50
54189512,CCCC(C)CCCC(C)P(=O)(O)OC12CCCC(C1)CC2,0.98556244,0,,330.4490000000002,5.906200000000008,46.53,2,1,22,2,C18H35O3P,3.6094,4068.178497521943
54195373,CCCCCOC1=CC=CC(=C1OCCCCC)C(=O)C(=CC2=CC=CC(=C2)CC)OCCCCC,0.9821109,0,,494.7160000000004,8.817600000000004,44.76000000000001,4,0,36,2,C32H46O4,3.717101183389597,5213.161549491048
54200378,CCCCCCCCCCCCC(=C(CCCCCCCCCCCC)C(=O)O)CCCCCCCCCCCC,0.98036873,0,,577.0350000000002,14.300599999999974,37.3,1,1,41,0,C39H76O2,3.6740757516345486,4721.453878448373
54201638,CCCCCCCOC1CCC(CC1)C(=O)OC(CC)C2=CC=CC=C2,0.9818878,0,Conformer3D_COMPOUND_CID_54201638.sdf,360.53800000000007,6.226700000000008,35.53,3,0,26,2,C23H36O3,3.731881123344024,5393.62965926156
54207160,CC(=O)CCCCCCCCCCCCCCCCCCO,1.000206,0,,312.538,6.199400000000009,37.3,2,1,22,0,C20H40O2,3.775659216518052,5965.669869220813
54230518,CCCCCCOC1=CC=CC(=C1OCCCCCC)C(=O)C(=CC2=CC=CC=C2)OCCCCCC,0.98069984,0,,508.7430000000004,9.4255,44.76000000000001,4,0,37,2,C33H48O4,3.782377689228646,6058.675454395689
54245441,CCC1=CC=C(C=C1)OCCC=C(C)CCCC(CC)(CC)OCC,0.9903715,0,Conformer3D_COMPOUND_CID_54245441.sdf,346.55500000000006,6.729800000000008,18.46,2,0,25,1,C23H38O2,3.62341117477982,4201.565852590959
54250332,CCCCCCCCOC[C@H](CO)OCCCCCCCC,0.99234986,0,,316.5260000000001,5.101500000000005,38.69,3,1,22,0,C19H40O3,3.6504036319507054,4470.989314801337
54255895,CCCOC(C)(C=CC1C(=CCCC1(C)C)C)OCC,0.98559433,0,Conformer3D_COMPOUND_CID_54255895.sdf,280.452,5.1044000000000045,18.46,2,0,20,1,C18H32O2,3.7296297121643103,5365.741078672369
54263405,CCCCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)N(CCCCCC)CCCCCC,0.992474,0,,496.77700000000056,7.246100000000008,86.71,3,2,35,0,C29H56N2O4,3.7753099273540687,5960.873800635224
54264695,CCCCOC1=CC(=CC(=C1C)OCCCC)C=CC(=O)C2=CC=C(C=C2)OCC=C,0.9803163,0,Conformer3D_COMPOUND_CID_54264695.sdf,422.56500000000017,6.813720000000008,44.76000000000001,4,0,31,2,C27H34O4,3.6366558452380944,4331.674806687807
54268462,CCOC(C)(C=CC1C(=CCCC1(C)C)C)OCC,0.9850772,0,Conformer3D_COMPOUND_CID_54268462.sdf,266.42499999999995,4.714300000000004,18.46,2,0,19,1,C17H30O2,3.697970492246302,4988.505923471267
54275784,CCOC(CC(=CC=CC(C)(C=CC1=C(CCCC1(C)C)C)O)C)OCC,0.9851083,0,Conformer3D_COMPOUND_CID_54275784.sdf,376.5810000000001,6.111900000000008,38.69,3,1,27,1,C24H40O3,3.6326480440627993,4291.884678094779
54277469,CCCCCCCCCCCCCCCCCC(CC)OCC(=O)C1=CC=CC=C1,0.9860932,0,,416.69000000000017,8.926000000000004,26.3,2,0,30,1,C28H48O2,3.810577057965047,6465.126962012248
54278820,CCCCCCCCCCCCCOCC(COC)OCCC(=O)O,0.98177475,0,,360.53500000000014,4.820300000000004,64.99000000000001,4,1,25,0,C20H40O5,3.683191736203565,4821.606192155117
54291699,CCCCCCCCCCCOCCCOCCCCCCCCCCC,1.0087841999999998,0,,384.6890000000003,8.471300000000006,18.46,2,0,27,0,C25H52O2,3.7570926980483295,5716.006290307739
54302701,CC(C)(COCCCCCCCOCC1=CC=CC=C1)OC,0.9827296,0,Conformer3D_COMPOUND_CID_54302701.sdf,308.462,4.595300000000004,27.69,3,0,22,1,C19H32O3,3.647800597606613,4444.271658931662
54307181,CCCCCCCCC=CCCCCCCCCP(=O)(OCCCCCCCC)OCCCCCCCC,0.98230064,0,,556.8970000000003,12.971199999999977,35.53,3,0,38,0,C34H69O3P,3.634598638888894,4311.2046487812295
54311081,CCCCCCCCCCCCCCCCCCC(=O)CCCCCCCC=CCCCCCCCCO,1.0051624,0,,534.9540000000005,12.21699999999998,37.3,2,1,38,0,C36H70O2,3.828616668415527,6739.329157887838
54316079,CCCC(OCCC)(OCCC)OCCC,0.9879862,0,Conformer3D_COMPOUND_CID_54316079.sdf,232.36399999999992,3.720100000000003,27.69,3,0,16,0,C13H28O3,3.669701882885944,4674.1417933931925
54318407,CCCCCCCCCCCCCCCOCCC(C)CCCC(C)C,0.9816029,0,,368.69000000000017,8.946700000000002,9.23,1,0,26,0,C25H52O,4.013690869902934,10320.265494592046
54329575,CCCCCCCCO[Si](CCCCCCCC)(OCCCCCCCC)OCCCCCCCC,0.9898121,0,,528.9790000000006,11.417099999999987,27.69,3,0,36,0,C32H68O3Si,4.123594068110673,13292.114329181635
54336629,CCCCCCCCC=CCCCCCCCCOCC(=O)CO,0.9904051,0,,340.54800000000006,5.601900000000006,46.53,3,1,24,0,C21H40O3,3.6782282993905775,4766.815023017805
54346431,CCCCCCCCCCCCCCOC[C@@H]1C[C@H](OC1)COCCCCCC,0.980504,0,,412.6990000000003,7.706100000000008,27.69,3,0,29,1,C26H52O3,3.622247576866035,4190.32373487802
54351866,CCSC1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)C)SCCO,1.0113473,0,Conformer3D_COMPOUND_CID_54351866.sdf,406.65700000000015,5.469200000000007,37.3,4,1,27,4,C23H34O2S2,3.6313672222222273,4279.245692938424
54353807,CCCCCCCCCCCCCCCCSC[C@H](CC(=O)O)NC(=O)CCCCCCC,0.98307467,0,,485.8190000000004,8.520900000000006,66.4,3,2,33,0,C28H55NO3S,3.7586920810258144,5737.095523697937
54363898,CCCCCCC(CC=CCCCCCCCC(=O)OCC)OC,0.9940471,0,,340.54800000000006,6.211900000000006,35.53,3,0,24,0,C21H40O3,3.914872561165084,8220.014074788562
54368517,CCCCCCCCCCCCCCCCOCC(COC)OCCC(=O)O,0.9949103,0,,402.61600000000016,5.990600000000006,64.99000000000001,4,1,28,0,C23H46O5,3.683191736203565,4821.606192155117
54373602,CCCCCOC1=CC=CC(=C1OCCCCC)C(=O)C(=CC2=CC=CC=C2)OCCCCC,0.9882853,0,,466.6620000000002,8.25520000000001,44.76000000000001,4,0,34,2,C30H42O4,3.717101183389597,5213.161549491048
54376028,CCCCCCCCCC1CCC(CC1)CCC2CCC(CC2)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,0.9810653,0,Conformer3D_COMPOUND_CID_54376028.sdf,504.7990000000002,10.301399999999992,40.46,2,2,37,4,C35H52O2,3.622372150393548,4191.52586454813
54407415,CCCCCCCCCCCCC(CCCC)CCCC=CCCCCCCCC(=O)O,0.9820004,0,,450.7920000000004,10.645599999999993,37.3,1,1,32,0,C30H58O2,3.79706522122336,6267.079749902177
54420634,CCCCOCC(CC1CO1)OCC,0.9964538,0,Conformer3D_COMPOUND_CID_54420634.sdf,202.29399999999995,1.9971,30.99,3,0,14,1,C11H22O3,3.682919642906525,4818.586315335402
54429016,CCCCCC(C)COC1=CC=C(C=C1)CC(=O)OC(C)OC(C)CCC,0.98202956,0,Conformer3D_COMPOUND_CID_54429016.sdf,378.55300000000017,5.918700000000008,44.76000000000001,4,0,27,1,C23H38O4,3.7467574394157337,5581.583670708048
54439737,CCCCCCCCOC(=O)COCCOCCOC,0.984499,0,,290.4000000000001,2.569700000000001,53.99000000000001,5,0,20,0,C15H30O5,3.9179445879477006,8278.365325111447
54440168,CCCCCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)O[C@H](C)COC(=O)[C@@H](C)OCCCC,0.9903612,0,,484.6770000000004,7.60860000000001,53.99000000000001,5,0,35,2,C30H44O5,3.6145949444166914,4117.13345247663
54444482,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@]1(CCC3=C2CCC4[C@@]3(CC(=O)C(C4(C)C)O)C)C)C,0.9905073,0,Conformer3D_COMPOUND_CID_54444482.sdf,440.71200000000016,7.658100000000008,37.3,2,1,32,4,C30H48O2,3.6077977750017096,4053.197583004037
54445464,CCC(C)C(C)OCOC(C)C(C)CC,0.9860382,0,Conformer3D_COMPOUND_CID_54445464.sdf,216.365,3.846300000000003,18.46,2,0,15,0,C13H28O2,3.8354235989872345,6845.790414667014
54445864,CCCCCCOC(C)C(=O)C1=CC=C(C=C1)C2CCC(CC2)CCCCC,1.0007668,0,Conformer3D_COMPOUND_CID_54445864.sdf,386.6200000000004,7.708800000000008,26.3,2,0,28,2,C26H42O2,3.748193933919981,5600.076167079033
54450056,CCCCCCOC1=C(C=C(C=C1)C(=O)CC(=O)C2=C(C=CC(=C2)C(=O)OCCCC)OC)OCCCCCC,0.9859958,0,,554.7240000000004,8.026000000000009,88.13000000000002,7,0,40,2,C33H46O7,3.815098765873015,6532.7910241602585
54473465,CCCCCCCCCCCCCCCCCCOC1C(=O)[C@H]([C@@H]([C@H](O1)CO)O)O,0.99953705,0,,430.626,4.272600000000005,96.22,6,3,30,1,C24H46O6,3.9165519535551594,8251.86194520864
54477646,CCCCCCCCOC(CO)COCCCCCCCCC=CCCCCCC,0.98135215,0,,426.7260000000004,7.998300000000009,38.69,3,1,30,0,C27H54O3,3.662999108637507,4602.556289342493
54478313,CCC(CCCC(CC)(CC)OCC)CC1=CC(=CC(=O)OCC)C1,0.9876139000000002,0,Conformer3D_COMPOUND_CID_54478313.sdf,350.5430000000002,5.987900000000009,35.53,3,0,25,1,C22H38O3,3.722054788319593,5272.963781792697
54482928,CCCCCCOC(C)C(=O)C1=CC=C(C=C1)C2CCC(CC2)CCC,0.98673946,0,Conformer3D_COMPOUND_CID_54482928.sdf,358.5660000000002,6.928600000000008,26.3,2,0,26,2,C24H38O2,3.748193933919981,5600.076167079033
54483589,CCCCC=CC=CC=CCCCCC(=O)CCC(=O)OCCCOC,0.9831643,0,,364.5260000000002,5.3346000000000044,52.60000000000001,4,0,26,0,C22H36O4,3.8575356334775694,7203.368518143965
54487996,CCCCCCCCCCCCCCCC(CC(C)C)[Si](OC)(OC)OC,0.98684806,0,,402.73600000000016,7.762100000000008,27.69,3,0,27,0,C23H50O3Si,3.814591895619772,6525.170973677029
54503325,CCCCCCCCCCCCOC[C@@H]1C[C@H](OC1)COCCCCCCC,0.9837862,0,,398.6720000000003,7.316000000000009,27.69,3,0,28,1,C25H50O3,3.622247576866035,4190.32373487802
54504593,CCCCCCCCCCOCCCCCCCCCCCCO,0.98378515,0,,342.6080000000001,7.037000000000008,29.46,2,1,24,0,C22H46O2,3.613935941663825,4110.890810875449
54510838,CCCCCCCCCCCCCCCCCCC(CC)OCC(=O)C1=CC=CC=C1,0.983232,0,,430.71700000000016,9.3161,26.3,2,0,31,1,C29H50O2,3.810577057965047,6465.126962012248
54510859,CCCCCCCCCCCCCCCC(COCC(CO)O)OC,0.9893631,0,,360.57900000000006,4.8525000000000045,58.92,4,2,25,0,C21H44O4,3.809802315863109,6453.604040844311
54521016,CCCCCCCCCCCCCCOCCCOCCC,0.9880013,0,,314.5540000000001,6.520800000000008,18.46,2,0,22,0,C20H42O2,3.7570926980483295,5716.006290307739
54535609,CCCCCCCCOC(=O)CCCCCCCC(=O)O,0.9825361,0,,300.439,4.7054000000000045,63.60000000000001,3,1,21,0,C17H32O4,3.743683126483748,5542.21189971585
54545252,CCCCOC(C)C(=O)C1=CC=C(C=C1)C2CCC(CC2)CCC,0.9906102,0,Conformer3D_COMPOUND_CID_54545252.sdf,330.51200000000017,6.1484000000000085,26.3,2,0,24,2,C22H34O2,3.748193933919981,5600.076167079033
54550233,CCCCCCCC1CCC(CC1)C2=CC=C(C=C2)C(=O)C(C)OCCCCCC,0.9904058,0,Conformer3D_COMPOUND_CID_54550233.sdf,414.6740000000003,8.489000000000006,26.3,2,0,30,2,C28H46O2,3.748193933919981,5600.076167079033
54564552,CCCCCCCCCCCCCCCCOCCCC(=O)O,0.98116875,0,,328.5370000000001,6.349100000000006,46.53,2,1,23,0,C20H40O3,3.693096786257776,4932.837242235445
54577932,CC[Si](CC)(CC)O[C@](C)(CCCO[Si](C)(C)C(C)(C)C)[C@@H](CCOCC1=CC=CC=C1)OC,0.99439657,0,,510.9080000000004,8.190800000000008,36.92,4,0,34,1,C28H54O4Si2,3.789260523980744,6155.460148813828
54669595,CCCCCCCCCCCCC[C@@H](C)CCO[C@H](CO)COC,0.9955417,0,,344.5800000000001,5.7376000000000085,38.69,3,1,24,0,C21H44O3,3.652969911844788,4497.486949825096
55146734,CCOCCCNC(=O)NC1CCCC(C1)C(=O)O,0.98861617,0,Conformer3D_COMPOUND_CID_55146734.sdf,272.345,1.3556,87.66000000000003,3,3,19,1,C13H24N2O4,3.644231714569349,4407.899809726409
55248016,CCOC(COCC1CC=CCC1C)OCC,0.9815395,0,Conformer3D_COMPOUND_CID_55248016.sdf,242.359,3.0044000000000013,27.69,3,0,17,1,C14H26O3,3.6431097183913024,4396.526734716333
55328797,CC(=O)C1=CC(=C(C=C1)OCC(=O)OC2CCC(CC2)C(C)(C)C)OC,0.9810471,0,Conformer3D_COMPOUND_CID_55328797.sdf,362.4660000000002,4.424700000000003,61.83000000000001,5,0,26,2,C21H30O5,3.751690418616828,5645.344100626381
56594775,CCCCCCCCCCCCCCCCOC[C@H](COCC1=CC=C(C=C1)OC)OC(=O)CCCCCCCCCCCCCCC,1.0137398000000002,0,,675.0919999999994,13.102799999999974,53.99,5,0,48,1,C43H78O5,3.65060641478284,4473.07741771933
56626487,CCCOCC1CCC(CC1)C2CCC(CC2)COCC=CC,0.9804596,0,Conformer3D_COMPOUND_CID_56626487.sdf,322.533,5.618500000000006,18.46,2,0,23,2,C21H38O2,3.615408205157266,4124.850428209916
56628605,CCCCCCCCCOCCCOCCCCCCCCC,0.98348206,0,,328.58100000000013,6.910900000000009,18.46,2,0,23,0,C21H44O2,3.7570926980483295,5716.006290307739
56629518,CCCCCCCCCCOCCCOCCCCCCCCCC,0.99144,0,,356.63500000000016,7.691100000000008,18.46,2,0,25,0,C23H48O2,3.7570926980483295,5716.006290307739
56629799,CCCCCCCCCCCCCCCCCCCCCCCCC=CCC(=O)O,0.9806937,0,,422.73800000000017,10.009499999999996,37.3,1,1,30,0,C28H54O2,3.943800644104953,8786.191082823136
56630462,CCCCCCCCCCCCCCCCCCCCCCCCCC=CCC(=O)O,0.98266876,0,,436.76500000000016,10.399599999999994,37.3,1,1,31,0,C29H56O2,3.943800644104953,8786.191082823136
56836873,CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCC(C)CO,0.995926,0,Conformer3D_COMPOUND_CID_56836873.sdf,352.4710000000002,3.708300000000005,72.83000000000001,5,1,25,1,C20H32O5,3.7568403023504313,5712.685326496656
56842434,CCCCCCCCCCCCCCCCOC(CCOCCC(O)O)O,0.99662054,0,,390.6050000000001,4.910200000000007,79.15,5,3,27,0,C22H46O5,3.8290984290176056,6746.809208571908
56945213,CCCCCCCCCCCCC(=O)CCCCCOC[C@@H](CO)O,0.9863736,0,,358.5630000000001,4.796700000000006,66.76,4,2,25,0,C21H42O4,3.829448393257262,6752.248129947577
56945214,CCCCCCCCCCCCCCCCCCC(=O)CP(=O)(OCC)OCC,0.98427737,0,,432.62600000000015,8.473200000000006,52.60000000000001,4,0,29,0,C24H49O4P,3.8754716666666695,7507.090763290034
56946845,CCCCCCCCCCCCC(=O)CP(=O)(OCC)OCC,0.9810208,0,,348.46400000000017,6.132600000000006,52.60000000000001,4,0,23,0,C18H37O4P,3.8754716666666695,7507.090763290034
56946847,CCCCCCCCCCCCC(=O)CCCCCOC[C@H]1COC(O1)(C)C,0.99808544,0,,398.62800000000016,6.595000000000009,44.76000000000001,4,0,28,1,C24H46O4,3.642414039535117,4389.489753073274
56968447,CCCCCCCCCCCCCC(=O)CC(COC(=O)C)O,0.998446,0,,328.49300000000005,4.570700000000005,63.60000000000001,4,1,23,0,C19H36O4,3.7335814379278287,5414.787752495737
56983339,CCCCCCCCCCOC(=O)CCCCCCCC(=O)O,0.9831189,0,,328.49300000000005,5.485600000000005,63.60000000000001,3,1,23,0,C19H36O4,3.743683126483748,5542.21189971585
56983973,COC1=CC(=CC(=C1)C(=O)CO[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)OC,0.9882329,0,Conformer3D_COMPOUND_CID_56983973.sdf,358.34300000000013,-1.2969999999999997,134.91000000000005,9,4,25,2,C16H22O9,3.649947612491504,4466.297134347009
56986987,CC(CC(CC(C)(CCO)OC)O)OC,0.98076195,0,Conformer3D_COMPOUND_CID_56986987.sdf,220.30900000000003,0.9499,58.92,4,2,15,0,C11H24O4,3.738432456404185,5475.609349923694
56989529,C[C@]1(CCCCC1=O)C=CC=C[C@@H](C(C)(C)CCCOC2=CC=CC=C2)O[Si](C)(C)C(C)(C)C,0.9904332,0,Conformer3D_COMPOUND_CID_56989529.sdf,484.79700000000025,8.524000000000004,35.53,3,0,34,2,C30H48O3Si,3.679020939017678,4775.522977470321
56995129,CCCCCCCCCOC1=CC=C(C=C1)C(C2CCCCC2)C(=O)C3CCC(CC3=O)CC,0.9885345,0,Conformer3D_COMPOUND_CID_56995129.sdf,468.72200000000055,8.444400000000005,43.37000000000001,3,0,34,3,C31H48O3,3.631417739156546,4279.743481779296
56997774,CCCCCCCCCCC(CCCCCCCCCC)CCC[Si](OC)(OC)OC,0.9963042,0,,458.8440000000003,9.322500000000002,27.69,3,0,31,0,C27H58O3Si,3.756565414801917,5709.070615146937
56999052,CCO[Si](CC(C1CCCCC1)O)(OCC)OCC,0.9822209,0,Conformer3D_COMPOUND_CID_56999052.sdf,290.476,2.9760000000000018,47.92,4,1,19,1,C14H30O4Si,3.688172425794391,4877.220895626553
57000303,CCCCOCCCCOCCO,0.9926359,0,Conformer3D_COMPOUND_CID_57000303.sdf,190.283,1.5922,38.69,3,1,13,0,C10H22O3,3.639318181218143,4358.310637241211
57003151,CCCCCC1CCCCC1CCCOC2=CC=C(C=C2)C(=O)O,0.99975896,0,Conformer3D_COMPOUND_CID_57003151.sdf,332.4840000000001,5.930500000000008,46.53,2,1,24,2,C21H32O3,3.630054966847153,4266.335126147525
57004447,CCCCOC1=CC=C(C=C1)C(C2CCCCC2)C(=O)C3CCC(CC3=O)CCC,0.98581296,0,Conformer3D_COMPOUND_CID_57004447.sdf,412.6140000000002,6.884000000000008,43.37000000000001,3,0,30,3,C27H40O3,3.631417739156546,4279.743481779296
57008546,CCCCCCCCCCCCCCCCCC(=O)OC(C)C(CCCCCCCCCCC)OCC1=CC=CC=C1,0.98104763,0,,586.9860000000006,12.68589999999998,35.53,3,0,42,1,C39H70O3,3.903027768624837,7998.853977416451
57023081,CCCCCCCCCOC1=CC=C(C=C1)C(C2CCCCC2)C(=O)C3CCC(CC3=O)CCC,0.98176515,0,Conformer3D_COMPOUND_CID_57023081.sdf,482.7490000000006,8.834500000000004,43.37000000000001,3,0,35,3,C32H50O3,3.631417739156546,4279.743481779296
57025931,CCCCCCCCCCCCCCCCCCOC=CC1CCCCC1,0.98117596,0,,378.6850000000002,9.3585,9.23,1,0,27,1,C26H50O,3.705079862828665,5070.839478548308
57032825,CCC(=O)C(C)(C)[C@H](CCOC(=O)C1=CC=CC=C1)OC2CCCCO2,0.9900579,0,Conformer3D_COMPOUND_CID_57032825.sdf,362.4660000000002,4.150600000000003,61.83000000000001,5,0,26,2,C21H30O5,3.626439972469053,4230.970258395432
57034357,CCCCCCCCCOCCC(=O)CO,0.9801265,0,Conformer3D_COMPOUND_CID_57034357.sdf,230.348,2.705100000000001,46.53,3,1,16,0,C13H26O3,3.668614304462513,4662.451255906245
57035829,CCCCCCCCCCCCCCCCCCCCCC(=O)CCC(O)O,0.98665076,0,,398.67200000000014,7.46830000000001,57.53,3,2,28,0,C25H50O3,3.6424786085246272,4390.142411580022
57044204,CCCCCCCCCCCCCCCCCCOCC(CO)OCCCCCC,0.9856168,0,,428.74200000000025,8.22230000000001,38.69,3,1,30,0,C27H56O3,3.6504036319507054,4470.989314801337
57048387,CCCCCCCCCCCCCCC(CCCCCCCCCCCCCC)CO[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,0.9858706,0,,600.9660000000006,8.601500000000001,99.38,6,4,42,1,C36H72O6,3.909204499999999,8113.430120231681
57052707,CCCCCCCCCCC1CCCCC1CCCOC2=CC=C(C=C2)C(=O)O,0.9808581,0,Conformer3D_COMPOUND_CID_57052707.sdf,402.61900000000014,7.881000000000008,46.53,2,1,29,2,C26H42O3,3.630054966847153,4266.335126147525
57057321,CCCCCCCCCCCCCCCCC(C1=CC=CC=C1OC2=CC=CC=C2)(OCC)OCCCCCCCC,0.98853827,0,,580.938,12.91669999999998,27.69,3,0,42,2,C39H64O3,3.717871824682692,5222.420345712078
57058786,CCCCCOC1=CC=C(C=C1)C(CCC2(CCCCC2)C(=O)CC)CC3=CCCCC3,0.98550755,0,Conformer3D_COMPOUND_CID_57058786.sdf,438.6960000000004,8.9395,26.3,2,0,32,3,C30H46O2,3.660165922393458,4572.628537172836
57065943,CCCCCCCC1CCCCC1CCCOC2=CC=C(C=C2)C(=O)O,0.9992062,0,Conformer3D_COMPOUND_CID_57065943.sdf,360.538,6.710700000000008,46.53,2,1,26,2,C23H36O3,3.630054966847153,4266.335126147525
57067488,CCCCOCCC(=CCCOCC)C(=O)O,0.9941415,0,Conformer3D_COMPOUND_CID_57067488.sdf,244.331,2.6308000000000007,55.76000000000001,3,1,17,0,C13H24O4,3.786880786046317,6121.82324443614
57070211,CCCCCCCCCCCCCCCCCCCCOOCCCCCCCCCCCCCCCCCC,0.98962617,0,,567.0400000000004,14.237799999999972,18.46,2,0,40,0,C38H78O2,3.91585813788662,8238.689546006271
57092141,CCCCCCCCCCCOP(=O)(CCCCCCCCCCC)OCCCCCCCCCCC,0.9932893,0,,544.8860000000005,12.805099999999976,35.53,3,0,37,0,C33H69O3P,3.896878194444447,7886.388988938895
57094042,CCCCCC1CCC(C(=O)C1)C(=O)C(C2CCCCC2)C3=CC=C(C=C3)OCCCC,0.99603647,0,Conformer3D_COMPOUND_CID_57094042.sdf,440.6680000000003,7.66420000000001,43.37000000000001,3,0,32,3,C29H44O3,3.631417739156546,4279.743481779296
57094681,CCCCC(CC)CCC(=O)OCCCOCCC(=O)O,1.0089754000000002,0,Conformer3D_COMPOUND_CID_57094681.sdf,302.411,3.4076000000000017,72.83,4,1,21,0,C16H30O5,3.632291556638612,4288.363161696332
57099958,CCCCCCCCCCCCOC1=C(C(=C(C=C1COCCC)C(=O)C2=CC=CC=C2)O)COCCC,0.9907653,0,,526.7580000000004,8.776100000000005,64.99000000000001,5,1,38,2,C33H50O5,3.694034461760459,4943.499126576211
57100455,CCCCOC1CC[C@@]2([C@@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CCC4=O)C)C,0.9888192,0,Conformer3D_COMPOUND_CID_57100455.sdf,344.53900000000016,5.703600000000006,26.3,2,0,25,4,C23H36O2,3.7014991556776566,5029.202881100719
57110641,CCCCCCCC1CCC(C(=O)C1)C(=O)C(C2CCCCC2)C3=CC=C(C=C3)OCCCCCC,1.0003148000000002,0,,496.7760000000005,9.224600000000002,43.37000000000001,3,0,36,3,C33H52O3,3.631417739156546,4279.743481779296
57112798,CCCCCCCC(CCCCCCCC1=CC=C(C=C1)O)C2=CC=C(C=C2)O,0.9812345,0,Conformer3D_COMPOUND_CID_57112798.sdf,396.615,8.125200000000005,40.46,2,2,29,2,C27H40O2,3.695798411502263,4963.618693626459
57116567,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(C)C(CCCCCCCCCCC)OCC1=CC=CC=C1,0.9848492,0,,643.0940000000004,14.246299999999971,35.53,3,0,46,1,C43H78O3,3.903027768624837,7998.853977416451
57121705,CCCCCCCCOC1=CC=C(C=C1)C(C2CCCCC2)C(=O)C3CCC(CC3=O)CC,0.9827349,0,Conformer3D_COMPOUND_CID_57121705.sdf,454.69500000000056,8.054300000000008,43.37000000000001,3,0,33,3,C30H46O3,3.631417739156546,4279.743481779296
57125254,CCCCCCCCCCCCCCCCCCOCC(CO)OCCC,0.98436487,0,,386.6610000000002,7.0520000000000085,38.69,3,1,27,0,C24H50O3,3.6504036319507054,4470.989314801337
57128111,CCCCCCCCCCCCCCCCOCC(CO)OCCCCCCCCCCCCCC,0.9852323,0,,512.9040000000006,10.562899999999996,38.69,3,1,36,0,C33H68O3,3.6504036319507054,4470.989314801337
57130070,CCCCCCOC(C=O)C(CC)(CCC)OCC(OC)OC,0.98831505,0,,332.48100000000005,3.7352000000000025,53.99000000000001,5,0,23,0,C18H36O5,4.0266713029143695,10633.379230862229
57132568,CCCCCCCCCCCCOC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)OC3=CC=C(C=C3)OC(CCC)CCCCCCCC,0.9816348,0,,671.0189999999997,13.869399999999974,44.76000000000001,4,0,49,3,C45H66O4,3.6718901549787937,4697.7527448797055
57132902,CC(CCC[C@]1(C(=O)CCC(=CC(=O)OC)CO1)C)C(=O)CC=C(C)C,0.988337,0,Conformer3D_COMPOUND_CID_57132902.sdf,364.48200000000014,3.955800000000004,69.67000000000002,5,0,26,1,C21H32O5,3.620416066875749,4172.689479564343
57138691,CCCCCCCCCCCCCCOCC1CC(OC1)COCCCCCC,0.98146194,0,,412.6990000000003,7.706100000000008,27.69,3,0,29,1,C26H52O3,3.622247576866035,4190.32373487802
57141859,CCCCCCCCCCCCCCCCCCCCCCOC(C(C)O)C(=O)O,0.9804041,0,,428.69800000000015,7.658900000000008,66.76,3,2,30,0,C26H52O4,3.870947626094567,7429.295386286794
57147075,CCCCCCCCCCCCOC(CCC1(CCCCO1)[Si])CC=O,1.0024314,0,,381.6530000000001,5.727000000000006,35.53,3,0,26,1,C22H41O3Si,3.645013851249599,4415.845308848179
57156405,CCCCCC(CC)(CCOCC)OC(=O)C=CC1=CC=C(C=C1)OC,0.98606455,0,Conformer3D_COMPOUND_CID_57156405.sdf,362.51000000000016,5.4073000000000055,44.76000000000001,4,0,26,1,C22H34O4,3.6765935252525264,4748.905475399952
57164260,CCCCCCOC1=CC=C(C=C1)C(C2CCCCC2)C(=O)C3CCC(CC3=O)CC,0.9846398,0,Conformer3D_COMPOUND_CID_57164260.sdf,426.6410000000004,7.274100000000009,43.37000000000001,3,0,31,3,C28H42O3,3.631417739156546,4279.743481779296
57164605,CC(CCC[C@]1(C(=O)CCC(=CCOC(=O)C)CO1)C)C(CC=C(C)C)(OC)OC,1.0122101,0,Conformer3D_COMPOUND_CID_57164605.sdf,424.57800000000015,4.765900000000005,71.06000000000002,6,0,30,1,C24H40O6,3.643777363172045,4403.290752340847
57169359,CCCCCCC1CCCCC1CCCOC2=CC=C(C=C2)C(=O)O,1.0004756,0,Conformer3D_COMPOUND_CID_57169359.sdf,346.511,6.320600000000009,46.53,2,1,25,2,C22H34O3,3.630054966847153,4266.335126147525
57179585,CCCCCCCCCCCCCCCCCCOC(CCC)C(=O)O,0.98500496,0,,370.61800000000005,7.517800000000008,46.53,2,1,26,0,C23H46O3,3.873177691411752,7467.54230105444
57181105,CCCCCCCCCCCCCCCCOC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)OC3=CC=C(C=C3)OC(CCC)CCCC,0.9804296,0,,671.0189999999998,13.869399999999974,44.76000000000001,4,0,49,3,C45H66O4,3.6718901549787937,4697.7527448797055
